image,path,label
Screenshot_2026-05-14-00-04-13-88_f69139cffc4d135a71392e13634f144a_jpg.rf.d626d9329da0964fe80865149a448a24.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/Screenshot_2026-05-14-00-04-13-88_f69139cffc4d135a71392e13634f144a_jpg.rf.d626d9329da0964fe80865149a448a24.jpg,train
download-3-_jpg.rf.28ec7ec5524b7ff91d7d1756be279181.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/download-3-_jpg.rf.28ec7ec5524b7ff91d7d1756be279181.jpg,train
X51005663324_jpg.rf.9818944ccc9f966c64b500300b05b7fe.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663324_jpg.rf.9818944ccc9f966c64b500300b05b7fe.jpg,train
X51005568829_jpg.rf.c5474186a4d28cdca826f34c42729e4e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568829_jpg.rf.c5474186a4d28cdca826f34c42729e4e.jpg,train
X51005757346_jpg.rf.ecf0e34d49f06a7e7048b6bad35f0f49.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757346_jpg.rf.ecf0e34d49f06a7e7048b6bad35f0f49.jpg,train
X51005444046_jpg.rf.55e626475008f027449ff9ff9a3563f0.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005444046_jpg.rf.55e626475008f027449ff9ff9a3563f0.jpg,train
X51005724628_jpg.rf.a9f0fc6dff2308448969392347ed17a0.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005724628_jpg.rf.a9f0fc6dff2308448969392347ed17a0.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-35_jpeg.rf.3e2dbaf8c8c9bf67b4b7af1c65210426.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-35_jpeg.rf.3e2dbaf8c8c9bf67b4b7af1c65210426.jpg,train
X51005705784_jpg.rf.cd29f668673e94825485e103c1b50f60.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005705784_jpg.rf.cd29f668673e94825485e103c1b50f60.jpg,train
X51005568827_jpg.rf.2b17f9d068101edfb2f8d8e173a5688b.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568827_jpg.rf.2b17f9d068101edfb2f8d8e173a5688b.jpg,train
X51005676538_jpg.rf.a0daba87b5a39b577db29fbf041feb20.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676538_jpg.rf.a0daba87b5a39b577db29fbf041feb20.jpg,train
WhatsApp-Image-2026-04-28-at-18-17-33-2-_jpeg.rf.047d4b5d5a0e5b7a3c53363de4b62de8.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-04-28-at-18-17-33-2-_jpeg.rf.047d4b5d5a0e5b7a3c53363de4b62de8.jpg,train
Screenshot_2026-05-14-00-03-39-66_f69139cffc4d135a71392e13634f144a_jpg.rf.f1cb939a3367d513046ebb95260a13c1.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/Screenshot_2026-05-14-00-03-39-66_f69139cffc4d135a71392e13634f144a_jpg.rf.f1cb939a3367d513046ebb95260a13c1.jpg,train
X51005663301_jpg.rf.8d4b71e3ae130125bf6778dfc939aa20.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663301_jpg.rf.8d4b71e3ae130125bf6778dfc939aa20.jpg,train
X51005568887_jpg.rf.b91e174c39268e6e14723dad97464f3c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568887_jpg.rf.b91e174c39268e6e14723dad97464f3c.jpg,train
X51005663323_jpg.rf.5358e0fb47d302dd97e3cb6f9e403290.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663323_jpg.rf.5358e0fb47d302dd97e3cb6f9e403290.jpg,train
nota-gacoan_jpg.rf.762d16cbfa2bc82873a2dfc8e2d1ffcc.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/nota-gacoan_jpg.rf.762d16cbfa2bc82873a2dfc8e2d1ffcc.jpg,train
X51005724621_jpg.rf.0404033bed70299023009c8604f5216c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005724621_jpg.rf.0404033bed70299023009c8604f5216c.jpg,train
X51005724622_jpg.rf.bc0cd18b593ab81c44ea4a9ec4c7c7f6.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005724622_jpg.rf.bc0cd18b593ab81c44ea4a9ec4c7c7f6.jpg,train
X51005568892_jpg.rf.3ef4f7e646d7a84cdf00cfdb22f9c814.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568892_jpg.rf.3ef4f7e646d7a84cdf00cfdb22f9c814.jpg,train
IMG-20260326-WA0066_jpg.rf.0362a7f9daaa5489f9604a7905cf9a3b.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG-20260326-WA0066_jpg.rf.0362a7f9daaa5489f9604a7905cf9a3b.jpg,train
X51005764154_jpg.rf.8585a04b79bf261d684a71be5bd4a357.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005764154_jpg.rf.8585a04b79bf261d684a71be5bd4a357.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-36_jpeg.rf.09e3f656ca38d3bcaef16b02660d341c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-36_jpeg.rf.09e3f656ca38d3bcaef16b02660d341c.jpg,train
X51005677335_jpg.rf.4521da35d6726a75d09ed8ea2c1870fd.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005677335_jpg.rf.4521da35d6726a75d09ed8ea2c1870fd.jpg,train
X51005749905_jpg.rf.48e4c21bf1cca49da58e330c056b7ecc.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005749905_jpg.rf.48e4c21bf1cca49da58e330c056b7ecc.jpg,train
X51005722668_jpg.rf.bfa4def7e5a3f9fb32f15f985822485f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005722668_jpg.rf.bfa4def7e5a3f9fb32f15f985822485f.jpg,train
download-3-_jpg.rf.b35f0099b9cb53e8ce202ece0e6cb33e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/download-3-_jpg.rf.b35f0099b9cb53e8ce202ece0e6cb33e.jpg,train
X51005447848_jpg.rf.3a286ecc7dafb004f3a9c7fb7719a0dc.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005447848_jpg.rf.3a286ecc7dafb004f3a9c7fb7719a0dc.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-37-1-_jpeg.rf.932acecee66ca31fe2e734ccecd37eda.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-37-1-_jpeg.rf.932acecee66ca31fe2e734ccecd37eda.jpg,train
X51005587254_jpg.rf.de081ee9b649822e59549074f8305535.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005587254_jpg.rf.de081ee9b649822e59549074f8305535.jpg,train
X51005746207_jpg.rf.26b06578d52aad81635453fa2c915f31.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005746207_jpg.rf.26b06578d52aad81635453fa2c915f31.jpg,train
X51005757292_jpg.rf.4097d47c4f78e1865e415c1929bc6bf3.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757292_jpg.rf.4097d47c4f78e1865e415c1929bc6bf3.jpg,train
16_4_26-nota-trashbag__jpg.rf.aa0788dfb9362567b7ed8fffff4f7743.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/16_4_26-nota-trashbag__jpg.rf.aa0788dfb9362567b7ed8fffff4f7743.jpg,train
X51005711402_jpg.rf.0ceb24f9aec0e253b7afc79ebbbc7d80.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711402_jpg.rf.0ceb24f9aec0e253b7afc79ebbbc7d80.jpg,train
X51005663309_jpg.rf.e18e12ac2c3e6d85dd1678b567393dfc.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663309_jpg.rf.e18e12ac2c3e6d85dd1678b567393dfc.jpg,train
X51005711454_jpg.rf.c4944455d44e1c348ccfeaa767fbe303.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711454_jpg.rf.c4944455d44e1c348ccfeaa767fbe303.jpg,train
X51005568895_jpg.rf.db7a706610cb10478cfecf822eb9c102.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568895_jpg.rf.db7a706610cb10478cfecf822eb9c102.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-35-1-_jpeg.rf.79f698e053198cf623ba188ac6aa693b.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-35-1-_jpeg.rf.79f698e053198cf623ba188ac6aa693b.jpg,train
X51005746204_jpg.rf.8a1c3aa00ad64773fbf09589e3339333.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005746204_jpg.rf.8a1c3aa00ad64773fbf09589e3339333.jpg,train
X51005719857_jpg.rf.31d74554f06d68abde6da2d8a8e2a331.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719857_jpg.rf.31d74554f06d68abde6da2d8a8e2a331.jpg,train
X51005447842_jpg.rf.0197c4ce87c325f470239520909d5061.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005447842_jpg.rf.0197c4ce87c325f470239520909d5061.jpg,train
X51005724625_jpg.rf.5b4189d7162a33f493686d5b9201061d.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005724625_jpg.rf.5b4189d7162a33f493686d5b9201061d.jpg,train
X51005676540_jpg.rf.ae627e931fd2433381f4b7a6b84454a2.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676540_jpg.rf.ae627e931fd2433381f4b7a6b84454a2.jpg,train
X51005568894_jpg.rf.5af6a643e19c5e515a6bd0ccbd21e66e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568894_jpg.rf.5af6a643e19c5e515a6bd0ccbd21e66e.jpg,train
X51005711456_jpg.rf.b3f8a5392bf5d38bfa173a76405e7df5.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711456_jpg.rf.b3f8a5392bf5d38bfa173a76405e7df5.jpg,train
IMG-20260416-WA0048_jpg.rf.5472753104596f6d63ca85ae3294a476.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG-20260416-WA0048_jpg.rf.5472753104596f6d63ca85ae3294a476.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-32-1-_jpeg.rf.a0eb86718907049197a2388e8c1cc7a1.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-32-1-_jpeg.rf.a0eb86718907049197a2388e8c1cc7a1.jpg,train
Screenshot_2026-05-13-23-58-26-55_80570b5d52bfa51b3316d695d584b313_jpg.rf.c60dc31a05e480985fd6040c503706fa.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/Screenshot_2026-05-13-23-58-26-55_80570b5d52bfa51b3316d695d584b313_jpg.rf.c60dc31a05e480985fd6040c503706fa.jpg,train
X51005676548_jpg.rf.28a0d2dd122fed07b08f0405b45cea38.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676548_jpg.rf.28a0d2dd122fed07b08f0405b45cea38.jpg,train
IMG-20260418-WA0133_jpg.rf.eed8890acdba77e2c15f7cfc0a143cb4.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG-20260418-WA0133_jpg.rf.eed8890acdba77e2c15f7cfc0a143cb4.jpg,train
X51005719895_jpg.rf.c172e01836414d287c5d878a57496430.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719895_jpg.rf.c172e01836414d287c5d878a57496430.jpg,train
X51005663280_jpg.rf.c21237d7b5e827ac5abb41c1adced67c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663280_jpg.rf.c21237d7b5e827ac5abb41c1adced67c.jpg,train
X51005568891_jpg.rf.b966f442e5f226905511d18854fa76c5.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568891_jpg.rf.b966f442e5f226905511d18854fa76c5.jpg,train
Screenshot_2026-05-13-23-54-01-07_80570b5d52bfa51b3316d695d584b313_jpg.rf.6a8bd4ed3468701f2ef0bdfba048d967.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/Screenshot_2026-05-13-23-54-01-07_80570b5d52bfa51b3316d695d584b313_jpg.rf.6a8bd4ed3468701f2ef0bdfba048d967.jpg,train
X51005605334_jpg.rf.4bac84fb89dbb19d533fe841939d267c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005605334_jpg.rf.4bac84fb89dbb19d533fe841939d267c.jpg,train
X51005719856_jpg.rf.eb39ce8743dc8b2a72182098fc69be94.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719856_jpg.rf.eb39ce8743dc8b2a72182098fc69be94.jpg,train
X51005715010_jpg.rf.58af8955cd9315b7c6f4ef2f22fd9a22.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005715010_jpg.rf.58af8955cd9315b7c6f4ef2f22fd9a22.jpg,train
WhatsApp-Image-2026-05-14-at-00-10-36-1-_jpeg.rf.ddfbf873db4242c3c4e40507fce2bcf5.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/WhatsApp-Image-2026-05-14-at-00-10-36-1-_jpeg.rf.ddfbf873db4242c3c4e40507fce2bcf5.jpg,train
X51005757304_jpg.rf.67c158c2aa4c35031b9a354f9d62ec84.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005757304_jpg.rf.67c158c2aa4c35031b9a354f9d62ec84.jpg,train
X51005806685_jpg.rf.95ffd6406641ef62060f9bcd9ea62d19.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005806685_jpg.rf.95ffd6406641ef62060f9bcd9ea62d19.jpg,train
X51005745244_jpg.rf.771c7ecd8499e76affb02f61c40fc3c6.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005745244_jpg.rf.771c7ecd8499e76affb02f61c40fc3c6.jpg,train
X51005745190_jpg.rf.f82590094b9b290815175a85bc7b1c4c.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005745190_jpg.rf.f82590094b9b290815175a85bc7b1c4c.jpg,train
X51005677329_jpg.rf.b4fa66c918c523b4fa03a264efe81cb7.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005677329_jpg.rf.b4fa66c918c523b4fa03a264efe81cb7.jpg,train
X51005676546_jpg.rf.e1f9f2b4fa379a5cabbf29f34f2d99a4.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676546_jpg.rf.e1f9f2b4fa379a5cabbf29f34f2d99a4.jpg,train
X51005719896_jpg.rf.0835a7be11a068df29fb4adbb7cc6978.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719896_jpg.rf.0835a7be11a068df29fb4adbb7cc6978.jpg,train
X51005663272_jpg.rf.064a3164e6d975268f50ef2c08883e30.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663272_jpg.rf.064a3164e6d975268f50ef2c08883e30.jpg,train
X51005568911_jpg.rf.396dd8fa157bd32ff1d70795f382fbea.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005568911_jpg.rf.396dd8fa157bd32ff1d70795f382fbea.jpg,train
IMG-20260416-WA0103_jpg.rf.4876da76daa690ac9f0c2a0d2c856172.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG-20260416-WA0103_jpg.rf.4876da76daa690ac9f0c2a0d2c856172.jpg,train
X51005711442_jpg.rf.7feb18e7c4399191bb9f3fca00b386ae.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711442_jpg.rf.7feb18e7c4399191bb9f3fca00b386ae.jpg,train
X51005676542_jpg.rf.96a179787ad2977fad16d03a900b57ba.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005676542_jpg.rf.96a179787ad2977fad16d03a900b57ba.jpg,train
X51005677336_jpg.rf.b6ca879b32c339d05b7d6c7ad9748867.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005677336_jpg.rf.b6ca879b32c339d05b7d6c7ad9748867.jpg,train
X51005711451_jpg.rf.58e935faa631c33457f75072d9e154eb.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711451_jpg.rf.58e935faa631c33457f75072d9e154eb.jpg,train
X51005749895_jpg.rf.f100e3787f630ae4b593a8a55147d88e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005749895_jpg.rf.f100e3787f630ae4b593a8a55147d88e.jpg,train
IMG_20260505_180645_764_jpg.rf.6762700223c0a3e95ffe73a9e0fe6212.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG_20260505_180645_764_jpg.rf.6762700223c0a3e95ffe73a9e0fe6212.jpg,train
X51005677328_jpg.rf.a7ce1795515b4b3a2ece0c4a2e3da23a.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005677328_jpg.rf.a7ce1795515b4b3a2ece0c4a2e3da23a.jpg,train
X51005705722_jpg.rf.df6c69b47ab4c9470d0b26579207b6c8.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005705722_jpg.rf.df6c69b47ab4c9470d0b26579207b6c8.jpg,train
X51005763940_jpg.rf.aaec290b7f19f8f6085d2b8f7836a3df.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005763940_jpg.rf.aaec290b7f19f8f6085d2b8f7836a3df.jpg,train
X51005719883_jpg.rf.21fa552d4e02be53610c5fefee832b91.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005719883_jpg.rf.21fa552d4e02be53610c5fefee832b91.jpg,train
X51005663310_jpg.rf.4a366a125a4067e87cb6e1e90e58b94b.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005663310_jpg.rf.4a366a125a4067e87cb6e1e90e58b94b.jpg,train
IMG-20260508-WA0176_jpg.rf.b31c03ad97596be2c1f4b6eddf22146a.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/IMG-20260508-WA0176_jpg.rf.b31c03ad97596be2c1f4b6eddf22146a.jpg,train
X51005711449_jpg.rf.db929bfae024f28b8962100f6cf30851.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005711449_jpg.rf.db929bfae024f28b8962100f6cf30851.jpg,train
Screenshot_2026-05-14-00-03-10-82_f69139cffc4d135a71392e13634f144a_jpg.rf.4adf5872f1d9667f384dc77eb1c7df2b.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/Screenshot_2026-05-14-00-03-10-82_f69139cffc4d135a71392e13634f144a_jpg.rf.4adf5872f1d9667f384dc77eb1c7df2b.jpg,train
X51005605286_jpg.rf.504a287760b1203935a18c6a016c5003.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005605286_jpg.rf.504a287760b1203935a18c6a016c5003.jpg,train
X51005447861_jpg.rf.1f63abc7fae1baae431ee0d7e55e88ad.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/train/X51005447861_jpg.rf.1f63abc7fae1baae431ee0d7e55e88ad.jpg,train
X51005433522_jpg.rf.eac34ba7619fcd8338d757321756dbf7.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005433522_jpg.rf.eac34ba7619fcd8338d757321756dbf7.jpg,valid
X51005757248_jpg.rf.d7f5112483d61f8cb09fc31f711a7a05.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005757248_jpg.rf.d7f5112483d61f8cb09fc31f711a7a05.jpg,valid
X51005230657_jpg.rf.12cd026003efedd9cf279d93181575d9.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005230657_jpg.rf.12cd026003efedd9cf279d93181575d9.jpg,valid
X51005200938_jpg.rf.73508fa16057ccdd768b48a5097c89c2.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005200938_jpg.rf.73508fa16057ccdd768b48a5097c89c2.jpg,valid
X51005361950_jpg.rf.125b5c18b60bf1bedf2fd7f80d86effb.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005361950_jpg.rf.125b5c18b60bf1bedf2fd7f80d86effb.jpg,valid
X51005361923_jpg.rf.bbb4b2b81d67a352766c176e4bc3cfae.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005361923_jpg.rf.bbb4b2b81d67a352766c176e4bc3cfae.jpg,valid
X51005433518_jpg.rf.a353dfff0be585765469d2b966777788.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005433518_jpg.rf.a353dfff0be585765469d2b966777788.jpg,valid
X51005361908_jpg.rf.10cfd82effe6013c419135296ad6931a.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005361908_jpg.rf.10cfd82effe6013c419135296ad6931a.jpg,valid
X51005361895_jpg.rf.ea2eec6b1e64a53e6f8e29adf2ea8bb9.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005361895_jpg.rf.ea2eec6b1e64a53e6f8e29adf2ea8bb9.jpg,valid
X51005337877_jpg.rf.9bdd579cb60376961bc99518a5977c87.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005337877_jpg.rf.9bdd579cb60376961bc99518a5977c87.jpg,valid
X51005230659_jpg.rf.c50145cf17318241daec7ee2f50361a1.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005230659_jpg.rf.c50145cf17318241daec7ee2f50361a1.jpg,valid
X51005255805_jpg.rf.d18b165142e4bd83c1855138a3b86bd9.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005255805_jpg.rf.d18b165142e4bd83c1855138a3b86bd9.jpg,valid
X51005675914_jpg.rf.a04f95dc37eb413d5e9bec8253b2d48f.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005675914_jpg.rf.a04f95dc37eb413d5e9bec8253b2d48f.jpg,valid
X51005365187_jpg.rf.e2abfbc119081c4741af2a58fd4b274e.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005365187_jpg.rf.e2abfbc119081c4741af2a58fd4b274e.jpg,valid
X51005433541_jpg.rf.78547dce7b90bf141db7768eb69b5436.jpg,/content/drive/MyDrive/capstone/dataset/campur indo/Dataset ocr 1.v2-campuran-indo.tensorflow/valid/X51005433541_jpg.rf.78547dce7b90bf141db7768eb69b5436.jpg,valid
